CÓDIGO DE EMERGENCIA-SINPAD,AÑO,MES,COD. DISTRITO,DPTO.,PROV.,DIST.,EMERGENCIA,FALLECIDOS,DAMNIFICADOS,AFECTADOS,VIVIENDAS DESTRUIDAS
88142,2017,Abril,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,0.0,0.0,0.0
85171,2017,Abril,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,1794.0,1972.0,140.0
87703,2017,Abril,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,0.0,0.0,0.0
87707,2017,Abril,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,0.0,0.0,0.0
87696,2017,Abril,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,0.0,0.0,0.0
87702,2017,Abril,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,0.0,0.0,0.0
86795,2017,Mayo,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,0.0,13000.0,0.0
86919,2017,Mayo,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,1707.0,2085.0,100.0
81513,2017,Enero,200115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,INUNDACIÓN,0.0,208.0,2550.0,33.0
82855,2017,Febrero,200115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,LLUVIA INTENSA,0.0,589.0,1901.0,69.0
86295,2017,Marzo,200115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,INUNDACIÓN,0.0,1355.0,2562.0,125.0
86188,2017,Marzo,200115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,INUNDACIÓN,0.0,1461.0,6649.0,63.0
81429,2017,Enero,200201,PIURA,AYABACA,AYABACA,LLUVIA INTENSA,0.0,500.0,1000.0,100.0
87868,2017,Febrero,200201,PIURA,AYABACA,AYABACA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
86518,2017,Abril,200201,PIURA,AYABACA,AYABACA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
87422,2017,Mayo,200201,PIURA,AYABACA,AYABACA,HUAYCO,0.0,0.0,0.0,0.0
81653,2017,Febrero,200202,PIURA,AYABACA,FRIAS,LLUVIA INTENSA,0.0,120.0,142.0,9.0
82776,2017,Marzo,200202,PIURA,AYABACA,FRIAS,LLUVIA INTENSA,0.0,0.0,0.0,0.0
85947,2017,Marzo,200202,PIURA,AYABACA,FRIAS,LLUVIA INTENSA,0.0,60.0,180.0,0.0
88556,2017,Marzo,200202,PIURA,AYABACA,FRIAS,LLUVIA INTENSA,0.0,0.0,0.0,0.0
86505,2017,Marzo,200202,PIURA,AYABACA,FRIAS,LLUVIA INTENSA,0.0,0.0,0.0,0.0
87176,2017,Marzo,200202,PIURA,AYABACA,FRIAS,LLUVIA INTENSA,1.0,208.0,340.0,25.0
87391,2017,Marzo,200202,PIURA,AYABACA,FRIAS,LLUVIA INTENSA,0.0,0.0,0.0,0.0
81628,2017,Febrero,200203,PIURA,AYABACA,JILILI,LLUVIA INTENSA,0.0,75.0,750.0,15.0
82441,2017,Febrero,200203,PIURA,AYABACA,JILILI,LLUVIA INTENSA,0.0,25.0,250.0,5.0
84487,2017,Marzo,200203,PIURA,AYABACA,JILILI,LLUVIA INTENSA,0.0,250.0,2000.0,10.0
85997,2017,Marzo,200203,PIURA,AYABACA,JILILI,LLUVIA INTENSA,0.0,0.0,0.0,0.0
81767,2017,Enero,200204,PIURA,AYABACA,LAGUNAS,LLUVIA INTENSA,0.0,124.0,150.0,0.0
87217,2017,Marzo,200204,PIURA,AYABACA,LAGUNAS,LLUVIA INTENSA,0.0,0.0,0.0,0.0
86445,2017,Marzo,200204,PIURA,AYABACA,LAGUNAS,LLUVIA INTENSA,0.0,0.0,0.0,0.0
87606,2017,Abril,200204,PIURA,AYABACA,LAGUNAS,LLUVIA INTENSA,0.0,0.0,0.0,0.0
81471,2017,Febrero,200205,PIURA,AYABACA,MONTERO,LLUVIA INTENSA,0.0,14.0,445.0,3.0
87411,2017,Marzo,200205,PIURA,AYABACA,MONTERO,LLUVIA INTENSA,0.0,42.0,828.0,10.0
87375,2017,Marzo,200205,PIURA,AYABACA,MONTERO,LLUVIA INTENSA,0.0,42.0,828.0,10.0
82023,2017,Febrero,200206,PIURA,AYABACA,PACAIPAMPA,LLUVIA INTENSA,0.0,0.0,1025.0,0.0
83256,2017,Marzo,200206,PIURA,AYABACA,PACAIPAMPA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
86350,2017,Marzo,200206,PIURA,AYABACA,PACAIPAMPA,LLUVIA INTENSA,0.0,396.0,2445.0,0.0
87607,2017,Marzo,200206,PIURA,AYABACA,PACAIPAMPA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
81696,2017,Febrero,200207,PIURA,AYABACA,PAIMAS,LLUVIA INTENSA,0.0,40.0,630.0,10.0
84620,2017,Marzo,200207,PIURA,AYABACA,PAIMAS,LLUVIA INTENSA,0.0,120.0,880.0,40.0
86348,2017,Marzo,200207,PIURA,AYABACA,PAIMAS,LLUVIA INTENSA,0.0,0.0,740.0,0.0
87380,2017,Mayo,200207,PIURA,AYABACA,PAIMAS,LLUVIA INTENSA,0.0,40.0,240.0,0.0
81598,2017,Enero,200208,PIURA,AYABACA,SAPILLICA,LLUVIA INTENSA,0.0,110.0,445.0,8.0
83182,2017,Marzo,200208,PIURA,AYABACA,SAPILLICA,LLUVIA INTENSA,0.0,0.0,155.0,0.0
86443,2017,Marzo,200208,PIURA,AYABACA,SAPILLICA,HUAYCO,0.0,0.0,0.0,0.0
85734,2017,Abril,200208,PIURA,AYABACA,SAPILLICA,LLUVIA INTENSA,0.0,24.0,200.0,0.0
82529,2017,Febrero,200209,PIURA,AYABACA,SICCHEZ,LLUVIA INTENSA,0.0,39.0,105.0,0.0
85618,2017,Marzo,200209,PIURA,AYABACA,SICCHEZ,LLUVIA INTENSA,0.0,49.0,45.0,0.0
85169,2017,Marzo,200209,PIURA,AYABACA,SICCHEZ,LLUVIA INTENSA,0.0,74.0,214.0,0.0
81792,2017,Febrero,200210,PIURA,AYABACA,SUYO,LLUVIA INTENSA,0.0,50.0,500.0,10.0
82180,2017,Febrero,200301,PIURA,HUANCABAMBA,HUANCABAMBA,LLUVIA INTENSA,0.0,150.0,250.0,11.0
82090,2017,Enero,200302,PIURA,HUANCABAMBA,CANCHAQUE,LLUVIA INTENSA,0.0,5.0,789.0,0.0
82836,2017,Marzo,200302,PIURA,HUANCABAMBA,CANCHAQUE,LLUVIA INTENSA,0.0,0.0,0.0,0.0
83389,2017,Marzo,200302,PIURA,HUANCABAMBA,CANCHAQUE,LLUVIA INTENSA,0.0,48.0,1860.0,0.0
83743,2017,Marzo,200302,PIURA,HUANCABAMBA,CANCHAQUE,LLUVIA INTENSA,0.0,0.0,0.0,0.0
84983,2017,Marzo,200302,PIURA,HUANCABAMBA,CANCHAQUE,LLUVIA INTENSA,0.0,81.0,1423.0,0.0
85831,2017,Abril,200302,PIURA,HUANCABAMBA,CANCHAQUE,LLUVIA INTENSA,0.0,0.0,0.0,0.0
86756,2017,Abril,200302,PIURA,HUANCABAMBA,CANCHAQUE,LLUVIA INTENSA,0.0,37.0,0.0,4.0
86774,2017,Abril,200302,PIURA,HUANCABAMBA,CANCHAQUE,LLUVIA INTENSA,0.0,4.0,1230.0,1.0
87627,2017,Mayo,200302,PIURA,HUANCABAMBA,CANCHAQUE,LLUVIA INTENSA,0.0,0.0,0.0,0.0
80939,2017,Enero,200303,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,HUAYCO,0.0,0.0,0.0,0.0
81688,2017,Febrero,200303,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
82113,2017,Febrero,200303,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,LLUVIA INTENSA,0.0,0.0,72.0,0.0
82143,2017,Febrero,200303,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
82676,2017,Marzo,200303,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,LLUVIA INTENSA,0.0,400.0,156.0,0.0
83747,2017,Marzo,200303,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,LLUVIA INTENSA,0.0,1178.0,1778.0,0.0
89739,2017,Octubre,200303,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
80735,2017,Enero,200304,PIURA,HUANCABAMBA,HUARMACA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
81379,2017,Enero,200304,PIURA,HUANCABAMBA,HUARMACA,LLUVIA INTENSA,0.0,120.0,582.0,9.0
82260,2017,Febrero,200304,PIURA,HUANCABAMBA,HUARMACA,LLUVIA INTENSA,0.0,102.0,450.0,8.0
82813,2017,Marzo,200304,PIURA,HUANCABAMBA,HUARMACA,LLUVIA INTENSA,3.0,96.0,420.0,6.0
83172,2017,Marzo,200304,PIURA,HUANCABAMBA,HUARMACA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
83868,2017,Marzo,200304,PIURA,HUANCABAMBA,HUARMACA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
83872,2017,Marzo,200304,PIURA,HUANCABAMBA,HUARMACA,LLUVIA INTENSA,0.0,800.0,0.0,40.0
84938,2017,Marzo,200304,PIURA,HUANCABAMBA,HUARMACA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
87795,2017,Marzo,200304,PIURA,HUANCABAMBA,HUARMACA,LLUVIA INTENSA,0.0,116.0,0.0,23.0
81641,2017,Febrero,200305,PIURA,HUANCABAMBA,LALAQUIZ,LLUVIA INTENSA,0.0,60.0,405.0,0.0
84571,2017,Marzo,200305,PIURA,HUANCABAMBA,LALAQUIZ,LLUVIA INTENSA,0.0,235.0,375.0,0.0
82125,2017,Febrero,200306,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,LLUVIA INTENSA,0.0,0.0,0.0,0.0
82105,2017,Febrero,200306,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,LLUVIA INTENSA,0.0,96.0,416.0,0.0
85239,2017,Marzo,200306,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,LLUVIA INTENSA,0.0,0.0,0.0,16.0
81681,2017,Enero,200307,PIURA,HUANCABAMBA,SONDOR,LLUVIA INTENSA,0.0,4.0,351.0,0.0
84560,2017,Marzo,200307,PIURA,HUANCABAMBA,SONDOR,LLUVIA INTENSA,0.0,65.0,57.0,7.0
88571,2017,Marzo,200307,PIURA,HUANCABAMBA,SONDOR,LLUVIA INTENSA,0.0,0.0,0.0,0.0
82226,2017,Febrero,200308,PIURA,HUANCABAMBA,SONDORILLO,LLUVIA INTENSA,0.0,0.0,1500.0,0.0
82661,2017,Marzo,200308,PIURA,HUANCABAMBA,SONDORILLO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
88596,2017,Marzo,200308,PIURA,HUANCABAMBA,SONDORILLO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
83969,2017,Marzo,200308,PIURA,HUANCABAMBA,SONDORILLO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
87172,2017,Marzo,200308,PIURA,HUANCABAMBA,SONDORILLO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
87173,2017,Marzo,200308,PIURA,HUANCABAMBA,SONDORILLO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
85952,2017,Marzo,200308,PIURA,HUANCABAMBA,SONDORILLO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
89003,2017,Marzo,200308,PIURA,HUANCABAMBA,SONDORILLO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
84698,2017,Marzo,200308,PIURA,HUANCABAMBA,SONDORILLO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
81607,2017,Enero,200401,PIURA,MORROPÓN,CHULUCANAS,LLUVIA INTENSA,1.0,40.0,1845.0,8.0
82178,2017,Febrero,200401,PIURA,MORROPÓN,CHULUCANAS,LLUVIA INTENSA,0.0,50.0,1365.0,10.0
85602,2017,Marzo,200401,PIURA,MORROPÓN,CHULUCANAS,LLUVIA INTENSA,11.0,3000.0,38850.0,600.0
90892,2017,Marzo,200401,PIURA,MORROPÓN,CHULUCANAS,LLUVIA INTENSA,0.0,0.0,0.0,0.0
82099,2017,Febrero,200402,PIURA,MORROPÓN,BUENOS AIRES,LLUVIA INTENSA,0.0,0.0,375.0,0.0
82496,2017,Febrero,200402,PIURA,MORROPÓN,BUENOS AIRES,LLUVIA INTENSA,0.0,520.0,1085.0,12.0
85843,2017,Marzo,200402,PIURA,MORROPÓN,BUENOS AIRES,LLUVIA INTENSA,0.0,365.0,1520.0,34.0
85857,2017,Marzo,200402,PIURA,MORROPÓN,BUENOS AIRES,LLUVIA INTENSA,0.0,0.0,0.0,0.0
81736,2017,Febrero,200403,PIURA,MORROPÓN,CHALACO,LLUVIA INTENSA,0.0,0.0,489.0,0.0
83947,2017,Febrero,200403,PIURA,MORROPÓN,CHALACO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
85906,2017,Marzo,200403,PIURA,MORROPÓN,CHALACO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
88904,2017,Marzo,200403,PIURA,MORROPÓN,CHALACO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
86003,2017,Marzo,200403,PIURA,MORROPÓN,CHALACO,LLUVIA INTENSA,0.0,64.0,520.0,16.0
89010,2017,Marzo,200403,PIURA,MORROPÓN,CHALACO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
88902,2017,Marzo,200403,PIURA,MORROPÓN,CHALACO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
89018,2017,Marzo,200403,PIURA,MORROPÓN,CHALACO,LLUVIA INTENSA,0.0,17.0,82.0,4.0
88906,2017,Marzo,200403,PIURA,MORROPÓN,CHALACO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
88907,2017,Marzo,200403,PIURA,MORROPÓN,CHALACO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
88908,2017,Marzo,200403,PIURA,MORROPÓN,CHALACO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
88817,2017,Marzo,200403,PIURA,MORROPÓN,CHALACO,LLUVIA INTENSA,0.0,750.0,1000.0,96.0
81644,2017,Enero,200404,PIURA,MORROPÓN,LA MATANZA,LLUVIA INTENSA,0.0,0.0,360.0,0.0
82591,2017,Febrero,200404,PIURA,MORROPÓN,LA MATANZA,LLUVIA INTENSA,0.0,0.0,1600.0,0.0
83200,2017,Marzo,200404,PIURA,MORROPÓN,LA MATANZA,LLUVIA INTENSA,0.0,0.0,1275.0,0.0
86326,2017,Marzo,200404,PIURA,MORROPÓN,LA MATANZA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
86657,2017,Marzo,200404,PIURA,MORROPÓN,LA MATANZA,LLUVIA INTENSA,0.0,220.0,5635.0,17.0
81041,2017,Enero,200405,PIURA,MORROPÓN,MORROPÓN,LLUVIA INTENSA,0.0,0.0,0.0,0.0
81587,2017,Febrero,200405,PIURA,MORROPÓN,MORROPÓN,LLUVIA INTENSA,0.0,80.0,1500.0,16.0
82332,2017,Febrero,200405,PIURA,MORROPÓN,MORROPÓN,LLUVIA INTENSA,0.0,40.0,1750.0,0.0
84409,2017,Marzo,200405,PIURA,MORROPÓN,MORROPÓN,INUNDACIÓN,0.0,875.0,750.0,4.0
87225,2017,Febrero,200406,PIURA,MORROPÓN,SALITRAL,LLUVIA INTENSA,0.0,22.0,0.0,4.0
81483,2017,Febrero,200406,PIURA,MORROPÓN,SALITRAL,LLUVIA INTENSA,0.0,17.0,173.0,3.0
82548,2017,Febrero,200406,PIURA,MORROPÓN,SALITRAL,LLUVIA INTENSA,0.0,32.0,189.0,6.0
81486,2017,Febrero,200407,PIURA,MORROPÓN,SAN JUAN DE BIGOTE,LLUVIA INTENSA,0.0,80.0,120.0,16.0
82482,2017,Febrero,200407,PIURA,MORROPÓN,SAN JUAN DE BIGOTE,LLUVIA INTENSA,0.0,46.0,183.0,15.0
84714,2017,Marzo,200407,PIURA,MORROPÓN,SAN JUAN DE BIGOTE,LLUVIA INTENSA,0.0,129.0,215.0,31.0
88403,2017,Abril,200407,PIURA,MORROPÓN,SAN JUAN DE BIGOTE,LLUVIA INTENSA,0.0,99.0,163.0,24.0
81635,2017,Febrero,200408,PIURA,MORROPÓN,SANTA CATALINA DE MOSSA,LLUVIA INTENSA,0.0,0.0,575.0,0.0
85548,2017,Marzo,200408,PIURA,MORROPÓN,SANTA CATALINA DE MOSSA,LLUVIA INTENSA,0.0,158.0,125.0,10.0
82319,2017,Febrero,200409,PIURA,MORROPÓN,SANTO DOMINGO,LLUVIA INTENSA,0.0,5.0,1056.0,0.0
85600,2017,Marzo,200409,PIURA,MORROPÓN,SANTO DOMINGO,LLUVIA INTENSA,0.0,527.0,724.0,2.0
86438,2017,Marzo,200409,PIURA,MORROPÓN,SANTO DOMINGO,LLUVIA INTENSA,0.0,69.0,439.0,0.0
87233,2017,Mayo,200409,PIURA,MORROPÓN,SANTO DOMINGO,LLUVIA INTENSA,0.0,293.0,1578.0,0.0
82126,2017,Febrero,200410,PIURA,MORROPÓN,YAMANGO,LLUVIA INTENSA,1.0,40.0,2000.0,2.0
85594,2017,Marzo,200410,PIURA,MORROPÓN,YAMANGO,LLUVIA INTENSA,1.0,80.0,3250.0,2.0
81343,2017,Enero,200501,PIURA,PAITA,PAITA,LLUVIA INTENSA,2.0,1700.0,26400.0,340.0
81759,2017,Febrero,200501,PIURA,PAITA,PAITA,LLUVIA INTENSA,0.0,210.0,12600.0,42.0
82177,2017,Febrero,200501,PIURA,PAITA,PAITA,LLUVIA INTENSA,0.0,600.0,0.0,120.0
82712,2017,Marzo,200501,PIURA,PAITA,PAITA,LLUVIA INTENSA,0.0,1420.0,22500.0,284.0
84451,2017,Marzo,200501,PIURA,PAITA,PAITA,LLUVIA INTENSA,0.0,370.0,22500.0,61.0
82130,2017,Febrero,200502,PIURA,PAITA,AMOTAPE,LLUVIA INTENSA,0.0,175.0,700.0,10.0
82321,2017,Febrero,200502,PIURA,PAITA,AMOTAPE,LLUVIA INTENSA,0.0,15.0,60.0,2.0
82824,2017,Febrero,200502,PIURA,PAITA,AMOTAPE,LLUVIA INTENSA,0.0,4.0,0.0,1.0
84280,2017,Marzo,200502,PIURA,PAITA,AMOTAPE,LLUVIA INTENSA,0.0,8.0,21.0,2.0
84281,2017,Marzo,200502,PIURA,PAITA,AMOTAPE,LLUVIA INTENSA,0.0,28.0,48.0,0.0
84282,2017,Marzo,200502,PIURA,PAITA,AMOTAPE,LLUVIA INTENSA,0.0,156.0,1950.0,0.0
88550,2017,Julio,200502,PIURA,PAITA,AMOTAPE,LLUVIA INTENSA,0.0,0.0,0.0,0.0
82123,2017,Febrero,200503,PIURA,PAITA,ARENAL,LLUVIA INTENSA,0.0,0.0,31.0,0.0
83298,2017,Febrero,200503,PIURA,PAITA,ARENAL,LLUVIA INTENSA,0.0,0.0,85.0,0.0
84309,2017,Marzo,200503,PIURA,PAITA,ARENAL,LLUVIA INTENSA,0.0,0.0,28.0,0.0
84382,2017,Marzo,200503,PIURA,PAITA,ARENAL,LLUVIA INTENSA,0.0,0.0,70.0,0.0
84444,2017,Marzo,200503,PIURA,PAITA,ARENAL,LLUVIA INTENSA,0.0,0.0,44.0,0.0
84838,2017,Marzo,200503,PIURA,PAITA,ARENAL,LLUVIA INTENSA,0.0,0.0,88.0,0.0
87546,2017,Junio,200503,PIURA,PAITA,ARENAL,LLUVIA INTENSA,0.0,0.0,0.0,0.0
81378,2017,Febrero,200504,PIURA,PAITA,COLÁN,LLUVIA INTENSA,0.0,38.0,464.0,4.0
82062,2017,Febrero,200504,PIURA,PAITA,COLÁN,LLUVIA INTENSA,0.0,953.0,2147.0,2.0
83459,2017,Febrero,200504,PIURA,PAITA,COLÁN,LLUVIA INTENSA,0.0,953.0,2147.0,2.0
88575,2017,Marzo,200504,PIURA,PAITA,COLÁN,LLUVIA INTENSA,0.0,11.0,6675.0,3.0
84305,2017,Marzo,200504,PIURA,PAITA,COLÁN,LLUVIA INTENSA,0.0,495.0,6191.0,1.0
81588,2017,Febrero,200505,PIURA,PAITA,LA HUACA,LLUVIA INTENSA,0.0,65.0,330.0,13.0
84605,2017,Marzo,200505,PIURA,PAITA,LA HUACA,LLUVIA INTENSA,0.0,92.0,1336.0,24.0
87616,2017,Abril,200505,PIURA,PAITA,LA HUACA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
81626,2017,Febrero,200506,PIURA,PAITA,TAMARINDO,LLUVIA INTENSA,0.0,0.0,840.0,0.0
83708,2017,Marzo,200506,PIURA,PAITA,TAMARINDO,LLUVIA INTENSA,0.0,27.0,2654.0,0.0
87398,2017,Marzo,200506,PIURA,PAITA,TAMARINDO,LLUVIA INTENSA,0.0,9.0,194.0,0.0
88175,2017,Abril,200506,PIURA,PAITA,TAMARINDO,LLUVIA INTENSA,0.0,29.0,2655.0,0.0
81599,2017,Enero,200507,PIURA,PAITA,VICHAYAL,LLUVIA INTENSA,0.0,615.0,1060.0,123.0
82503,2017,Febrero,200507,PIURA,PAITA,VICHAYAL,LLUVIA INTENSA,0.0,145.0,310.0,29.0
83642,2017,Marzo,200507,PIURA,PAITA,VICHAYAL,LLUVIA INTENSA,0.0,175.0,515.0,5.0
83643,2017,Marzo,200507,PIURA,PAITA,VICHAYAL,LLUVIA INTENSA,0.0,0.0,0.0,0.0
85619,2017,Marzo,200507,PIURA,PAITA,VICHAYAL,LLUVIA INTENSA,0.0,235.0,2410.0,47.0
87617,2017,Enero,200601,PIURA,SULLANA,SULLANA,LLUVIA INTENSA,0.0,199.0,488.0,23.0
82315,2017,Enero,200601,PIURA,SULLANA,SULLANA,LLUVIA INTENSA,0.0,0.0,3.0,0.0
83287,2017,Febrero,200601,PIURA,SULLANA,SULLANA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
88581,2017,Marzo,200601,PIURA,SULLANA,SULLANA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
88585,2017,Marzo,200601,PIURA,SULLANA,SULLANA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
88584,2017,Marzo,200601,PIURA,SULLANA,SULLANA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
82388,2017,Febrero,200602,PIURA,SULLANA,BELLAVISTA,LLUVIA INTENSA,0.0,149.0,1141.0,29.0
86292,2017,Febrero,200602,PIURA,SULLANA,BELLAVISTA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
89318,2017,Febrero,200603,PIURA,SULLANA,IGNACIO ESCUDERO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
89316,2017,Febrero,200603,PIURA,SULLANA,IGNACIO ESCUDERO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
81612,2017,Febrero,200603,PIURA,SULLANA,IGNACIO ESCUDERO,LLUVIA INTENSA,0.0,30.0,395.0,10.0
88147,2017,Febrero,200603,PIURA,SULLANA,IGNACIO ESCUDERO,LLUVIA INTENSA,0.0,0.0,1950.0,0.0
89321,2017,Marzo,200603,PIURA,SULLANA,IGNACIO ESCUDERO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
86375,2017,Marzo,200603,PIURA,SULLANA,IGNACIO ESCUDERO,LLUVIA INTENSA,0.0,327.0,563.0,48.0
85620,2017,Febrero,200604,PIURA,SULLANA,LANCONES,LLUVIA INTENSA,0.0,0.0,0.0,0.0
86940,2017,Febrero,200604,PIURA,SULLANA,LANCONES,LLUVIA INTENSA,0.0,208.0,0.0,0.0
87139,2017,Marzo,200604,PIURA,SULLANA,LANCONES,LLUVIA INTENSA,0.0,319.0,0.0,0.0
88304,2017,Enero,200605,PIURA,SULLANA,MARCAVELICA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
88305,2017,Enero,200605,PIURA,SULLANA,MARCAVELICA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
88768,2017,Enero,200605,PIURA,SULLANA,MARCAVELICA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
85091,2017,Febrero,200605,PIURA,SULLANA,MARCAVELICA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
83467,2017,Febrero,200605,PIURA,SULLANA,MARCAVELICA,LLUVIA INTENSA,0.0,0.0,4199.0,0.0
88324,2017,Marzo,200605,PIURA,SULLANA,MARCAVELICA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
88322,2017,Marzo,200605,PIURA,SULLANA,MARCAVELICA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
88325,2017,Marzo,200605,PIURA,SULLANA,MARCAVELICA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
88327,2017,Marzo,200605,PIURA,SULLANA,MARCAVELICA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
84218,2017,Marzo,200605,PIURA,SULLANA,MARCAVELICA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
83907,2017,Marzo,200605,PIURA,SULLANA,MARCAVELICA,LLUVIA INTENSA,0.0,0.0,2495.0,0.0
84439,2017,Marzo,200605,PIURA,SULLANA,MARCAVELICA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
84380,2017,Marzo,200605,PIURA,SULLANA,MARCAVELICA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
88329,2017,Marzo,200605,PIURA,SULLANA,MARCAVELICA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
85088,2017,Marzo,200605,PIURA,SULLANA,MARCAVELICA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
85691,2017,Abril,200605,PIURA,SULLANA,MARCAVELICA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
85689,2017,Abril,200605,PIURA,SULLANA,MARCAVELICA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
85695,2017,Abril,200605,PIURA,SULLANA,MARCAVELICA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
82077,2017,Febrero,200606,PIURA,SULLANA,MIGUEL CHECA,LLUVIA INTENSA,0.0,174.0,1200.0,13.0
81815,2017,Febrero,200606,PIURA,SULLANA,MIGUEL CHECA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
87684,2017,Febrero,200606,PIURA,SULLANA,MIGUEL CHECA,LLUVIA INTENSA,0.0,223.0,0.0,2.0
82958,2017,Febrero,200606,PIURA,SULLANA,MIGUEL CHECA,LLUVIA INTENSA,0.0,223.0,0.0,2.0
81660,2017,Febrero,200607,PIURA,SULLANA,QUERECOTILLO,LLUVIA INTENSA,0.0,7.0,31.0,1.0
82788,2017,Febrero,200607,PIURA,SULLANA,QUERECOTILLO,LLUVIA INTENSA,0.0,15.0,32.0,5.0
83004,2017,Marzo,200607,PIURA,SULLANA,QUERECOTILLO,LLUVIA INTENSA,0.0,11.0,27.0,5.0
83617,2017,Marzo,200607,PIURA,SULLANA,QUERECOTILLO,LLUVIA INTENSA,0.0,5.0,0.0,1.0
83672,2017,Marzo,200607,PIURA,SULLANA,QUERECOTILLO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
83769,2017,Marzo,200607,PIURA,SULLANA,QUERECOTILLO,LLUVIA INTENSA,0.0,9.0,7.0,3.0
83885,2017,Marzo,200607,PIURA,SULLANA,QUERECOTILLO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
84045,2017,Marzo,200607,PIURA,SULLANA,QUERECOTILLO,LLUVIA INTENSA,0.0,42.0,1105.0,19.0
